2024-05-04 13:32:39.931 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.933 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.933 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.936 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.937 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.939 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.940 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.943 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.945 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.946 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.948 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.950 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.953 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.953 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.956 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.958 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.960 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.964 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.966 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.970 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.972 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.975 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.979 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.980 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.982 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.987 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.988 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.990 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.993 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.994 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:39.999 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.003 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.008 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.010 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.014 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.016 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.023 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.034 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.040 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.044 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.054 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.061 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.073 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.083 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.090 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.095 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.097 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.102 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.104 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.108 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.110 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.114 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.117 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.119 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.124 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.126 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.126 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.128 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.130 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.132 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.133 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.135 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.138 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.140 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.141 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.143 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.145 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.147 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.149 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.151 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.152 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.153 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.154 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.155 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.159 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.160 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.161 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.162 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.165 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.167 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.168 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.169 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.170 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.172 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.173 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.174 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.176 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.177 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.181 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.181 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.181 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.185 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.186 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.187 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.189 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.191 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.192 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.193 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.195 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.197 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.197 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.202 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.203 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.203 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.204 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.206 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.207 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.209 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.215 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.216 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.219 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.220 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.221 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.223 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.224 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.224 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.225 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.227 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.228 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.232 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.233 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.235 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.236 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.237 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.238 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.240 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.242 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.243 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.244 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.248 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.249 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.252 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.252 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.253 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.255 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.256 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.257 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.258 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.258 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.259 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.261 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.264 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.264 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.267 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.268 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.271 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.272 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.273 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.275 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.279 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.280 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.280 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.282 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.284 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.286 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.286 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.287 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.287 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.291 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.294 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.297 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.300 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.301 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.302 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.306 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.309 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.309 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.311 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.315 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.316 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.320 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.323 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.324 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.326 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.327 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.328 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.330 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.331 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.332 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.333 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.334 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.334 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.335 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.335 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.336 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.336 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.336 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.336 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.341 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.342 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.342 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.345 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.345 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.346 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.347 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.349 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.352 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.354 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.355 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.359 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.361 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.364 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.367 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.370 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.373 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.374 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.380 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.384 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.385 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:40.428 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:32:43.125 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 328596, Zugriff verweigert
2024-05-04 13:34:04.559 +02:00 [ERR] Workspace:236                  [AddWindow]                    Window Freunde - Discord (Discord.exe) [9820] <Chrome_WidgetWin_1> {0x000402D0} already exists in workspace Discord
2024-05-04 13:34:04.585 +02:00 [ERR] Workspace:236                  [AddWindow]                    Window Freunde - Discord (Discord.exe) [9820] <Chrome_WidgetWin_1> {0x000402D0} already exists in workspace Discord
2024-05-04 13:40:51.890 +02:00 [ERR] Window:152                     [CreateWindow]                 Could not create a Window instance for 395674, Zugriff verweigert
